country,country_abbr,date_iso,year,time,experiment,ID,expe_name,region_name,reef_area,sampling_site_name,event_id,latitude_start,longitude_start,latitude_end,longitude_end,length,Substrate_1,Substrate_2,Substrate_3,mean,median,stdev
Djibouti,DJ,2022-09-21,2022,12:00:00,3D,8,exp202209_DJ,Gulf of Tadjourah,Ghoubet,Fare Mare,EXP202209_DJ_007,11.52228333,42.66018333,11.5231,42.65981667,100,coral_dead,other_coral_dead,other_coral_dead,0,0,0
Djibouti,DJ,2022-09-21,2022,12:00:00,3D,8,exp202209_DJ,Gulf of Tadjourah,Ghoubet,Fare Mare,EXP202209_DJ_007,11.52228333,42.66018333,11.5231,42.65981667,100,coral_alive,other_coral_alive,other_coral_alive,0.047719605,0.044530225,0.012612688
Djibouti,DJ,2022-09-21,2022,12:00:00,3D,8,exp202209_DJ,Gulf of Tadjourah,Ghoubet,Fare Mare,EXP202209_DJ_007,11.52228333,42.66018333,11.5231,42.65981667,100,coral_alive,massive/meandering_alive,massive/meandering_alive,0.447097873,0.460384671,0.037894252
Djibouti,DJ,2022-09-21,2022,12:00:00,3D,8,exp202209_DJ,Gulf of Tadjourah,Ghoubet,Fare Mare,EXP202209_DJ_007,11.52228333,42.66018333,11.5231,42.65981667,100,coral_dead,massive/meandering_dead,massive/meandering_dead,0.004917385,0.004534358,0.001098979
Djibouti,DJ,2022-09-21,2022,12:00:00,3D,8,exp202209_DJ,Gulf of Tadjourah,Ghoubet,Fare Mare,EXP202209_DJ_007,11.52228333,42.66018333,11.5231,42.65981667,100,coral_bleached,massive/meandering_bleached,massive/meandering_bleached,0,0,0
Djibouti,DJ,2022-09-21,2022,12:00:00,3D,8,exp202209_DJ,Gulf of Tadjourah,Ghoubet,Fare Mare,EXP202209_DJ_007,11.52228333,42.66018333,11.5231,42.65981667,100,coral_alive,meandering_alive,meandering_alive,0.009449739,0.00920831,0.003660362
Djibouti,DJ,2022-09-21,2022,12:00:00,3D,8,exp202209_DJ,Gulf of Tadjourah,Ghoubet,Fare Mare,EXP202209_DJ_007,11.52228333,42.66018333,11.5231,42.65981667,100,coral_dead,meandering_dead,meandering_dead,0.000614158,0.000666727,0.000572925
Djibouti,DJ,2022-09-21,2022,12:00:00,3D,8,exp202209_DJ,Gulf of Tadjourah,Ghoubet,Fare Mare,EXP202209_DJ_007,11.52228333,42.66018333,11.5231,42.65981667,100,coral_bleached,meandering_bleached,meandering_bleached,0,0,0
Djibouti,DJ,2022-09-21,2022,12:00:00,3D,8,exp202209_DJ,Gulf of Tadjourah,Ghoubet,Fare Mare,EXP202209_DJ_007,11.52228333,42.66018333,11.5231,42.65981667,100,other_invertebrates,sea_urchin,sea_urchin,0,0,0
Djibouti,DJ,2022-09-21,2022,12:00:00,3D,8,exp202209_DJ,Gulf of Tadjourah,Ghoubet,Fare Mare,EXP202209_DJ_007,11.52228333,42.66018333,11.5231,42.65981667,100,other_invertebrates,sea_cucumber,sea_cucumber,0,0,0
Djibouti,DJ,2022-09-21,2022,12:00:00,3D,8,exp202209_DJ,Gulf of Tadjourah,Ghoubet,Fare Mare,EXP202209_DJ_007,11.52228333,42.66018333,11.5231,42.65981667,100,anemone,anemone,anemone,0,0,0
Djibouti,DJ,2022-09-21,2022,12:00:00,3D,8,exp202209_DJ,Gulf of Tadjourah,Ghoubet,Fare Mare,EXP202209_DJ_007,11.52228333,42.66018333,11.5231,42.65981667,100,other_invertebrates,sponge,sponge,0.000198049,0,0.000309529
Djibouti,DJ,2022-09-21,2022,12:00:00,3D,8,exp202209_DJ,Gulf of Tadjourah,Ghoubet,Fare Mare,EXP202209_DJ_007,11.52228333,42.66018333,11.5231,42.65981667,100,other_invertebrates,clam,clam,0,0,0
Djibouti,DJ,2022-09-21,2022,12:00:00,3D,8,exp202209_DJ,Gulf of Tadjourah,Ghoubet,Fare Mare,EXP202209_DJ_007,11.52228333,42.66018333,11.5231,42.65981667,100,other_animal,other_animal,other_animal,0,0,0
Djibouti,DJ,2022-09-21,2022,12:00:00,3D,8,exp202209_DJ,Gulf of Tadjourah,Ghoubet,Fare Mare,EXP202209_DJ_007,11.52228333,42.66018333,11.5231,42.65981667,100,trash,trash,trash,0,0,0
Djibouti,DJ,2022-09-21,2022,12:00:00,3D,8,exp202209_DJ,Gulf of Tadjourah,Ghoubet,Fare Mare,EXP202209_DJ_007,11.52228333,42.66018333,11.5231,42.65981667,100,other_invertebrates,seagrass,seagrass,0,0,0
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,sand,sand,sand,0.056611345,0.060701387,0.021924984
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,rubble,rubble,rubble,0.012721039,0.011412439,0.007639155
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,unknown_hard_substrate,unknown_hard_substrate,unknown_hard_substrate,0.501889043,0.49942329,0.062703113
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,algae_covered_substrate,algae_covered_substrate,algae_covered_substrate,0.097494496,0.110457643,0.036690507
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_bleached,branching_bleached,branching_bleached,0,0,0
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_dead,branching_dead,branching_dead,0.001557667,0.000831268,0.001748751
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_alive,branching_alive,branching_alive,0.002455605,0.001951813,0.002057329
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_alive,branching_alive,stylophora_alive,0,0,0
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_alive,branching_alive,pocillopora_alive,0.001737866,0.001823802,0.000633681
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_alive,branching_alive,acropora_alive,7.91087E-05,0,0.000223753
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_alive,branching_alive,table_acropora_alive,0.015963099,0.015840335,0.006653365
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_dead,branching_dead,table_acropora_dead,0.000143959,0,0.000266861
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_alive,branching_alive,millepora_alive,0,0,0
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_alive,massive/meandering_alive,turbinaria_alive,0,0,0
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_bleached,other_coral_bleached,other_coral_bleached,0,0,0
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_dead,other_coral_dead,other_coral_dead,7.4945E-05,0,0.000211977
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_alive,other_coral_alive,other_coral_alive,0.019485923,0.018670328,0.014427248
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_alive,massive/meandering_alive,massive/meandering_alive,0.279788386,0.264031626,0.042668097
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_dead,massive/meandering_dead,massive/meandering_dead,0.006036929,0.004354323,0.005930295
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_bleached,massive/meandering_bleached,massive/meandering_bleached,0,0,0
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_alive,meandering_alive,meandering_alive,0.00038054,0,0.00058482
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_dead,meandering_dead,meandering_dead,0,0,0
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,coral_bleached,meandering_bleached,meandering_bleached,0,0,0
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,other_invertebrates,sea_urchin,sea_urchin,0,0,0
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,other_invertebrates,sea_cucumber,sea_cucumber,0,0,0
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,anemone,anemone,anemone,0,0,0
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,other_invertebrates,sponge,sponge,0.003486678,0.003632465,0.002118221
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,other_invertebrates,clam,clam,9.33714E-05,0,0.000264094
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,other_animal,other_animal,other_animal,0,0,0
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,trash,trash,trash,0,0,0
Djibouti,DJ,2022-09-23,2022,8:00:00,3D,9,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_008,11.77931667,42.91901667,11.77913333,42.91995,100,other_invertebrates,seagrass,seagrass,0,0,0
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,sand,sand,sand,0.013874873,0.01129355,0.010214219
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,rubble,rubble,rubble,0.037620134,0.035382219,0.027541721
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,unknown_hard_substrate,unknown_hard_substrate,unknown_hard_substrate,0.363205219,0.367380256,0.03657052
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,algae_covered_substrate,algae_covered_substrate,algae_covered_substrate,0.098405038,0.094141501,0.021705572
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_bleached,branching_bleached,branching_bleached,9.06245E-05,0,0.000256325
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_dead,branching_dead,branching_dead,0.005107644,0.005003371,0.001610783
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_alive,branching_alive,branching_alive,0.006187128,0.004624999,0.006309926
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_alive,branching_alive,stylophora_alive,0.000608825,0.00053339,0.000651795
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_alive,branching_alive,pocillopora_alive,0.006418809,0.005926953,0.003231342
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_alive,branching_alive,acropora_alive,0.010204954,0.009892284,0.005626344
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_alive,branching_alive,table_acropora_alive,0.164833222,0.16484322,0.020617166
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_dead,branching_dead,table_acropora_dead,0.003675324,0.003875854,0.00161207
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_alive,branching_alive,millepora_alive,0,0,0
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_alive,massive/meandering_alive,turbinaria_alive,0,0,0
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_bleached,other_coral_bleached,other_coral_bleached,0,0,0
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_dead,other_coral_dead,other_coral_dead,7.0028E-05,0,0.000198069
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_alive,other_coral_alive,other_coral_alive,0.086610454,0.080697783,0.032929251
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_alive,massive/meandering_alive,massive/meandering_alive,0.186992857,0.17964076,0.040522124
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_dead,massive/meandering_dead,massive/meandering_dead,0.004512227,0.004071216,0.001843434
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_bleached,massive/meandering_bleached,massive/meandering_bleached,0,0,0
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_alive,meandering_alive,meandering_alive,0.009181185,0.008131006,0.00548368
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_dead,meandering_dead,meandering_dead,0.00042579,0,0.000625209
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,coral_bleached,meandering_bleached,meandering_bleached,0,0,0
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,other_invertebrates,sea_urchin,sea_urchin,0,0,0
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,other_invertebrates,sea_cucumber,sea_cucumber,0,0,0
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,anemone,anemone,anemone,0,0,0
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,other_invertebrates,sponge,sponge,0.001975662,0.002142433,0.001492089
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,other_invertebrates,clam,clam,0,0,0
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,other_animal,other_animal,other_animal,0,0,0
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,trash,trash,trash,0,0,0
Djibouti,DJ,2022-09-23,2022,11:00:00,3D,10,exp202209_DJ,Gulf of Tadjourah,Tadjura,Sable Blanc,EXP202209_DJ_009,11.77328333,42.92701667,11.77275,42.92765,100,other_invertebrates,seagrass,seagrass,0,0,0
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,sand,sand,sand,0.127660311,0.13045322,0.018016398
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,rubble,rubble,rubble,0.010452098,0.010380184,0.003674305
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,unknown_hard_substrate,unknown_hard_substrate,unknown_hard_substrate,0.204992985,0.188939467,0.034006196
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,algae_covered_substrate,algae_covered_substrate,algae_covered_substrate,0.187385553,0.184574908,0.044854238
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_bleached,branching_bleached,branching_bleached,0,0,0
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_dead,branching_dead,branching_dead,0.015165351,0.014853503,0.002108394
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_alive,branching_alive,branching_alive,0.005639258,0.006876542,0.002932915
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_alive,branching_alive,stylophora_alive,0.000146954,0,0.000359962
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_alive,branching_alive,pocillopora_alive,0.029198012,0.028317031,0.004929756
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_alive,branching_alive,acropora_alive,0.003236995,0.002945277,0.001031702
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_alive,branching_alive,table_acropora_alive,0.003283256,0.003335894,0.001898474
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_dead,branching_dead,table_acropora_dead,0.000261675,0,0.000422234
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_alive,branching_alive,millepora_alive,0,0,0
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_alive,massive/meandering_alive,turbinaria_alive,0,0,0
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_bleached,other_coral_bleached,other_coral_bleached,0,0,0
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_dead,other_coral_dead,other_coral_dead,8.39736E-05,0,0.000205693
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_alive,other_coral_alive,other_coral_alive,0.070649152,0.078829858,0.01507842
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_alive,massive/meandering_alive,massive/meandering_alive,0.294069683,0.296303615,0.051574522
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_dead,massive/meandering_dead,massive/meandering_dead,0.014687774,0.015304448,0.002676333
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_bleached,massive/meandering_bleached,massive/meandering_bleached,0,0,0
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_alive,meandering_alive,meandering_alive,0.02726831,0.028661231,0.005784659
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_dead,meandering_dead,meandering_dead,0.005499473,0.005337742,0.001782262
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,coral_bleached,meandering_bleached,meandering_bleached,0,0,0
Djibouti,DJ,2022-09-24,2022,12:45:00,3D,11,exp202209_DJ,Gulf of Tadjourah,Obock,Surcouffe,EXP202209_DJ_010,11.95866667,43.31303333,11.95848333,43.31215,100,other_invertebrates,sea_urchin,sea_urchin,0,0,0
